,225,468,798,1269,1588,1693,2260,2285,2189,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2016-04-25 17:00:00,5.7777500150000005,1.20025,11.205499999999999,5.73899996,10.0637500325,4.527499915,5.9722499849999995,4.2359999424999994,19.5,8,2,0.0,11.4,2,68,11:34 PM,07:41 AM,05:38 AM,08:22 PM,-1,2,5,2,27,45,62,0.0,1007,5,10,320,19,HU1
2016-04-25 18:00:00,4.9722499849999995,1.3445000024999998,10.27774995,5.4445000275,9.533249855000001,4.7167499075,6.5279999975,4.9222500325,19.61100005,8,2,0.0,11.4,2,68,11:34 PM,07:41 AM,05:38 AM,08:22 PM,-2,1,5,1,22,18,63,0.0,1006,5,10,306,14,HU1
2016-04-25 19:00:00,4.36100006,1.1304999885,10.822500035000001,4.482999980000001,8.1914998275,4.277749955,5.111249925,4.70025003,16.805500024999997,8,2,0.0,11.4,2,68,11:34 PM,07:41 AM,05:38 AM,08:22 PM,-2,0,4,0,30,30,65,0.0,1006,4,10,301,17,HU1
2016-04-25 20:00:00,3.3612499825,1.01400001375,8.21625,4.45049995,7.361250162499999,3.7445000425,4.1667499574999995,3.7085000899999994,14.722499850000002,8,2,0.0,11.4,2,68,11:34 PM,07:41 AM,05:38 AM,08:22 PM,-2,-2,3,-2,38,42,67,0.0,1006,3,10,296,21,HU1
2016-04-25 21:00:00,2.9447500124999997,0.76125000425,6.7335000325,3.68324992,6.125,3.2470000375000003,3.333249985,3.088999985,12.13875005,8,2,0.0,11.4,2,68,11:34 PM,07:41 AM,05:38 AM,08:22 PM,-3,-3,2,-3,46,54,69,0.0,1005,2,10,291,24,HU1
2016-04-25 22:00:00,2.083249955,0.44425000275,5.074749915,3.1475000675,3.600000025,2.7752500175,2.3335000275,2.4640000175,8.88899994,8,2,0.0,11.4,2,68,11:34 PM,07:41 AM,05:38 AM,08:22 PM,-3,-3,2,-3,44,53,71,0.0,1005,2,10,296,24,HU1
2016-04-25 23:00:00,1.36074999,0.227500003,3.8832500275,2.6444999875,2.413999975,1.969250025,1.2777499825,1.7999999825000002,6.5279999975,8,2,0.0,11.4,2,68,11:34 PM,07:41 AM,05:38 AM,08:22 PM,-2,-3,2,-3,43,53,72,0.0,1005,2,10,302,24,HU1
2016-04-26 00:00:00,1.138749985,0.21099999950000004,3.2694999575,2.4250000125,1.9777500025,1.722249985,0.9722499842500001,1.5610000175,5.111249925,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,-2,-3,2,-3,42,53,74,0.0,1005,2,10,307,24,HU1
2016-04-26 01:00:00,1.22199997,0.1724999995,3.0525001025000003,2.280499965,1.75,1.591749965,0.777999997,1.5332500050000002,4.4162498725,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,-2,-3,2,-3,41,48,74,0.0,1005,2,10,315,24,HU1
2016-04-26 02:00:00,1.22199997,0.19999999950000003,3.0140001325,2.2357500075,1.780499995,1.5387499949999999,0.7779999972499999,1.4749999925,4.27750015,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,-2,-3,2,-3,41,43,75,0.0,1005,2,10,324,24,HU1
2016-04-26 03:00:00,1.4162499925,0.21674999975,3.0110000200000004,2.21099998,1.7472499925,1.56674999,0.88899999875,1.5137499875000002,4.44424987,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,-2,-3,2,-3,41,38,75,0.0,1005,2,10,332,23,HU1
2016-04-26 04:00:00,1.4167500125,0.2554999965,4.0194999849999995,2.3969999875,2.5640000124999998,1.8307499875,1.4997500199999998,1.7084999975,5.7502499825,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,-1,-2,3,-2,38,38,75,0.0,1006,3,10,327,23,HU1
2016-04-26 05:00:00,2.4445,0.78349998575,6.727999895,3.49449995,5.8887500175,2.6860000475000003,3.4442500474999997,2.6082499599999998,10.55574992,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,-1,-2,3,-2,36,39,75,0.0,1006,3,10,323,24,HU1
2016-04-26 06:00:00,4.0275000924999995,1.391749975,9.9415001825,4.5582499525,9.7167501375,4.5252500775,5.55575013,3.5360000125,15.888999974999999,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,-1,-2,3,-2,34,40,75,0.0,1006,3,10,319,24,HU1
2016-04-26 07:00:00,5.7222501025,1.3277499975,13.141750125,4.69149995,9.85825015,5.1499999775,4.971999885,4.072000025,19.111249925,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,-1,-1,4,-1,35,49,69,0.0,1006,4,10,322,27,HU1
2016-04-26 08:00:00,4.471999885000001,1.2249999925,12.774749975,4.419749975,8.75549984,5.41675007,4.3609999424999994,3.277750015,18.194499999999998,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,-1,0,5,0,36,59,64,0.0,1006,5,10,326,29,HU1
2016-04-26 09:00:00,5.166499914999999,1.0775000175,12.227999950000001,4.4942500275,7.9415000675,4.652749895,3.36124998,3.0112500175,17.80525015,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,-1,1,6,1,37,69,58,0.1,1006,6,10,330,32,HU1
2016-04-26 10:00:00,4.333250162500001,1.00275000975,11.18349985,4.0667499875,6.8554999825000005,3.81375003,3.583499965,2.821999965,16.833250024999998,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,-1,2,7,2,36,53,58,0.0,1006,6,10,330,31,HU1
2016-04-26 11:00:00,3.861250045,0.9305000007500001,11.14149995,3.9417501100000005,6.4169999375,3.55825001,3.1944999675,2.6085000050000002,16.13875005,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,-1,3,7,3,35,37,58,0.0,1006,7,10,331,30,HU1
2016-04-26 12:00:00,4.16650003,0.81975001075,11.619749925,3.99149999,5.7692499150000005,3.5692499875,2.8334999675,2.37775004,14.499750124999998,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,0,3,7,3,34,21,58,0.0,1006,7,10,332,29,HU1
2016-04-26 13:00:00,3.8612500450000002,0.8890000142500001,11.380750025000001,3.81374994,5.483250020000001,3.219250025,2.8055000325,2.672249975,14.111249925000001,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,0,3,7,3,35,29,59,0.0,1006,7,10,336,30,HU1
2016-04-26 14:00:00,3.9999999999999996,0.7859999985,11.582749999999999,3.6672500075,5.80824995,2.87199998,2.7500000625,2.836250005,13.555749900000002,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,0,3,7,3,36,36,61,0.0,1006,7,10,340,31,HU1
2016-04-26 15:00:00,4.25,1.0112500039999999,12.811499925,4.077500015,6.8807500600000004,3.5002500425,3.6112500425,2.94750005,15.5834999,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,1,3,7,3,38,44,62,0.0,1006,7,10,345,32,HU1
2016-04-26 16:00:00,4.583250045,1.172250002,12.11925,4.714000047500001,7.597249985000001,4.536249995,4.9722501025,3.4167499525,17.583499924999998,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,1,2,7,2,36,62,68,0.0,1007,7,10,345,29,HU1
2016-04-26 17:00:00,5.2222499849999995,1.480749995,11.863500175,5.4417499925,9.57499982,4.4195001125,6.250000117500001,3.64450002,19.750000025000002,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,1,2,6,2,34,80,73,0.0,1007,6,9,346,25,HU1
2016-04-26 18:00:00,4.9167500725,1.4362500025,10.999750097499998,5.4445000275,9.42249989,4.769500015,6.4722498675,4.0442500725,18.555500025,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,2,1,5,1,32,98,79,0.0,1008,5,9,347,22,HU1
2016-04-26 19:00:00,4.277499915,1.30550003,9.6132501875,4.414249955,9.155750037499999,4.5832500475,4.9164999725000005,3.5414999700000003,17.138750075,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,1,0,4,0,33,75,80,0.0,1008,4,9,343,21,HU1
2016-04-26 20:00:00,3.1669999925,1.0807499745,7.3862499575,3.4470000875,6.991750120000001,3.9887500425,4.4167500125,2.8222500100000003,14.833250024999998,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,1,-1,4,-1,34,53,81,0.0,1009,4,10,340,20,HU1
2016-04-26 21:00:00,2.8887499575,0.84425002275,7.0889999275,3.077750025,6.0332499725,3.30849999,3.361,2.4860000025,11.694250099999998,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,0,-1,3,-1,35,30,81,0.0,1009,3,10,337,19,HU1
2016-04-26 22:00:00,2.3887500175,0.511,5.0442500125,2.4837499875,3.8749999424999997,2.7222499250000003,2.25000003,1.835999965,8.527750015,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,0,-2,3,-2,33,27,82,0.0,1009,3,10,328,18,HU1
2016-04-26 23:00:00,1.722500025,0.25,3.6830000600000004,2.1782499825,2.5029999624999997,2.0082499675,1.3887500175,1.1609999825000001,6.111249925000001,7,2,0.0,12.4,2,61,No moonrise,08:20 AM,05:36 AM,08:24 PM,0,-2,2,-2,31,24,83,0.0,1010,2,10,318,17,HU1
2016-04-27 00:00:00,1.3884999750000002,0.18624999775,3.0997500424999997,1.9835000049999998,1.99450001,1.8137499975,0.9444999840000001,1.0527499925,4.777750015,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,-1,-2,2,-2,29,21,83,0.0,1010,2,10,309,15,HU1
2016-04-27 01:00:00,1.3329999725000001,0.1999999995,2.96949984,1.7807500200000002,1.81400001,1.6277500075,0.888999999,0.98900000875,4.332999945,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,-1,-2,2,-2,31,23,84,0.0,1010,2,10,314,16,HU1
2016-04-27 02:00:00,1.249749985,0.2167500035,2.911500005,1.7277500300000002,1.9194999950000002,1.63075,0.8612499982499999,0.9442500024999999,4.138750075,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,-1,-3,2,-3,32,25,84,0.0,1010,2,10,319,17,HU1
2016-04-27 03:00:00,1.3884999750000002,0.21649999949999998,2.9975000625,1.6972500099999999,1.86649999,1.60525,0.8889999835,1.016749995,4.30524993,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,-1,-3,2,-3,34,27,84,0.0,1010,2,10,323,18,HU1
2016-04-27 04:00:00,1.5832500175,0.2997500005,3.7915000475000005,1.79175,2.658249975,1.86374998,1.4165,1.1584999575000001,5.7777498975,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,0,-2,2,-2,32,36,83,0.0,1010,2,10,320,18,HU1
2016-04-27 05:00:00,2.4167499825,0.7302500009999999,6.7529999775,2.691499995,6.0417498325,3.19149995,3.833000065,2.49175,10.3054999025,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,0,-2,3,-2,29,45,82,0.0,1010,3,10,316,18,HU1
2016-04-27 06:00:00,4.5277500150000005,1.5527500225000002,10.091999982499999,3.9914999325,10.349999897500002,4.8887499575,5.88899994,3.9085000775000003,16.80525015,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,0,-1,3,-1,27,54,81,0.0,1011,3,10,312,18,HU1
2016-04-27 07:00:00,4.63899994,1.6027500049999999,13.171999849999999,4.2170000675,10.43625021,4.738749862500001,5.1665000899999995,3.7582499975,19.750000025,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,0,0,4,0,26,65,74,0.0,1011,4,10,325,20,HU1
2016-04-27 08:00:00,4.749999882499999,1.20300004,12.360999999999999,4.4445,9.6250000075,4.5167499775,4.16650009,3.7444999825,18.472250000000003,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,0,2,6,2,26,75,68,0.0,1011,6,10,337,21,HU1
2016-04-27 09:00:00,4.472250045,0.9250000117499999,12.916250124999998,4.8612500149999995,8.38324988,4.366999985,3.7500000024999998,3.5805000075000004,18.8887501,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,0,3,7,3,25,86,62,0.0,1011,7,10,350,22,HU1
2016-04-27 10:00:00,4.083250045,0.9082500050000001,12.03874995,4.211250035,7.6414999975,4.697250009999999,3.4722500474999998,2.8165000075,17.694250099999998,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,1,4,7,4,23,88,64,0.0,1011,7,10,349,20,HU1
2016-04-27 11:00:00,4.00000006,0.99724999075,12.288500125,3.9057499599999996,6.9722499849999995,4.19450003,3.138749955,2.5584999925000003,16.02775,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,1,4,7,4,21,89,66,0.0,1012,7,9,349,18,HU1
2016-04-27 12:00:00,3.7502500425,0.8027499914999999,10.507750025,3.7699999825,5.600000142499999,3.602750005,2.889,2.6747499675,13.97225,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,2,4,7,4,19,90,68,0.0,1012,7,9,348,16,HU1
2016-04-27 13:00:00,3.777750015,0.72775000325,8.7972500325,4.119250060000001,5.875,3.3805000174999997,2.8332500475,2.26675004,13.30550005,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,2,4,7,4,17,85,69,0.0,1012,7,9,238,14,HU1
2016-04-27 14:00:00,4.1390001175,0.7859999985000001,8.3415001025,4.1027500025000005,6.1304999575,3.2304999825,2.83350003,2.6249999975000002,13.611000075,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,2,4,7,4,15,80,71,0.1,1012,7,10,128,12,HU1
2016-04-27 15:00:00,4.7499998825,0.9695000065,11.797249925000001,4.3695000125,7.7164998025,4.105500102500001,4.138750075,2.8277500875,15.444250099999998,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,2,4,7,4,13,75,72,0.1,1012,7,10,18,10,HU1
2016-04-27 16:00:00,4.5835000275,1.00575000025,12.24725005,4.80824998,9.174999715,4.3112500874999995,4.9720000025,3.2055000075,18.22225,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,2,4,6,4,11,82,76,0.0,1012,6,10,21,9,HU1
2016-04-27 17:00:00,4.69424987,1.2250000225000002,11.86675,5.216500045,9.605499985,4.594499942500001,6.2224999675,3.3027500499999998,20.111000049999998,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,2,4,5,4,9,88,79,0.0,1012,5,10,24,7,HU1
2016-04-27 18:00:00,4.86100006,1.2390000225,10.730500025,4.7972500025,9.852749815,4.794749975,6.444249987499999,3.5862500075,18.777750025,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,2,4,5,4,7,95,83,0.0,1012,5,10,27,5,HU1
2016-04-27 19:00:00,4.0000000025,1.03350000075,9.866999895000001,4.32774994,8.839000105,4.402500035,4.9442499875,3.569249985,16.972000125,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,2,4,4,4,6,96,84,0.0,1013,4,10,91,4,HU1
2016-04-27 20:00:00,3.0835000275,0.866500005,8.577500015,3.50575003,6.98874998,3.81949997,3.7499999975000002,2.94175005,14.6942501,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,1,3,4,3,5,98,85,0.2,1013,3,9,155,3,HU1
2016-04-27 21:00:00,2.8612499825,0.7942499964999999,6.95874992,3.1247499899999998,5.9835000075,3.32249999,3.44425005,2.2639999975,12.527999875,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,1,3,3,3,4,100,86,0.3,1013,3,9,219,3,HU1
2016-04-27 22:00:00,2.027750015,0.33050000674999996,5.3280000675,2.75549996,3.897249935,2.541750015,2.166750015,1.5499999825,9.16674995,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,0,1,2,1,10,79,88,0.2,1013,2,9,225,5,HU1
2016-04-27 23:00:00,1.58325002,0.174999997,4.0499999524999994,2.1722500325,2.3557499650000002,1.9999999974999998,1.3329999750000001,1.0305000094999999,6.7222499849999995,7,2,0.0,10.4,2,53,12:27 AM,09:07 AM,05:34 AM,08:25 PM,0,-1,2,-1,15,57,91,0.0,1013,1,10,230,8,HU1
2016-04-28 00:00:00,1.194249955,0.13325,3.5305000975,1.9417500049999998,1.8969999824999997,1.713999985,1.05549998475,0.87225000575,5.0002499825,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,0,-2,1,-2,21,36,94,0.0,1013,1,10,235,10,HU1
2016-04-28 01:00:00,1.05549997,0.10575000200000001,3.3302500975,1.8084999775,1.7917499824999998,1.4807500224999999,0.9444999995000001,0.8025000095,4.3052500475,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,-1,-3,0,-3,22,27,93,0.0,1013,0,10,239,11,HU1
2016-04-28 02:00:00,1.027749985,0.11400000175,3.125499935,1.7357499900000002,1.7554999875,1.4747499825000001,0.9722499845000001,0.805500001,4.027750015,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,-1,-4,0,-4,23,19,92,0.0,1013,0,10,242,11,HU1
2016-04-28 03:00:00,1.138749985,0.12749999774999998,3.266249985,1.65049997,1.847250015,1.4777500025,0.9167499992500001,0.90850000075,4.16650009,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,-2,-4,-1,-4,24,11,91,0.0,1013,-1,10,246,12,HU1
2016-04-28 04:00:00,1.3887499525,0.15825000025000002,4.158500092500001,2.0359999975,2.76400003,1.6640000050000001,1.4165000024999999,1.136000007,5.8612500425,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,-2,-3,0,-3,19,23,89,0.0,1013,0,10,246,10,HU1
2016-04-28 05:00:00,2.1942499875,0.6057500020000001,6.880500017500001,2.67500001,5.57499999,2.902750015,3.4722499874999997,2.264,10.972249990000002,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,-1,-2,1,-2,15,34,88,0.0,1013,0,10,247,8,HU1
2016-04-28 06:00:00,4.05575007,1.2750000075,10.238999960000001,3.9277499925,10.31400015,4.594749925,5.8612500425,3.4832500825,17.805500025,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,-1,-1,1,-1,10,46,86,0.0,1013,1,10,247,6,HU1
2016-04-28 07:00:00,4.4167500725,1.2722500275000002,14.480499825,4.5197500275,10.45025015,4.794500115,5.5,3.9554999499999997,21.444250075,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,0,1,3,1,12,41,80,0.0,1013,3,10,242,9,HU1
2016-04-28 08:00:00,4.3890000575000006,1.23900002,14.597249975,4.208250045,9.5667500425,4.208250045,4.9722498674999995,3.727750005,20.49975015,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,0,2,4,2,14,36,74,0.0,1012,4,10,237,11,HU1
2016-04-28 09:00:00,4.8887499575,1.0027500100000002,13.902749975,5.0139999975,8.4582498075,4.655499935,3.889,3.27524996,18.861000049999998,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,1,3,6,3,15,31,69,0.0,1012,6,10,231,13,HU1
2016-04-28 10:00:00,4.16650009,0.8192499872499999,13.952750024999999,5.019499959999999,7.738999845,4.1277500975,3.94450003,3.1167500025,16.944499975,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,1,4,7,4,16,50,66,0.0,1012,6,10,220,14,HU1
2016-04-28 11:00:00,4.027750075,0.9389999945,13.749750050000001,4.8612500125,6.29149997,4.1330000175,3.9167500749999995,2.8335000299999997,14.972249999999999,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,1,5,7,5,16,69,63,0.0,1011,7,10,210,14,HU1
2016-04-28 12:00:00,4.5,0.76375001675,13.227750049999997,4.661000045,5.777750017499999,4.1807501325,3.249749895,2.68900001,14.583250074999999,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,1,6,8,6,17,88,60,0.0,1011,8,10,199,14,HU1
2016-04-28 13:00:00,3.8884999774999995,0.7777499855000001,12.88074995,4.75825,6.180750012500001,3.45025003,3.3055000325,2.61375004,13.583250025,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,2,4,7,4,21,92,68,0.0,1010,7,10,190,17,HU1
2016-04-28 14:00:00,3.8612500450000002,0.8914999955,12.333249949999999,4.5279999975,6.127749919999999,3.61950004,3.05549997,2.6527500149999996,13.361249925000001,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,3,3,7,3,26,96,77,0.0,1009,7,10,182,19,HU1
2016-04-28 15:00:00,4.25,0.783500001,12.249750025,4.3612500425,7.0832500475,3.61950004,3.8612500400000003,2.969500005,16.3334999,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,4,2,6,2,30,100,85,0.0,1008,6,10,173,21,HU1
2016-04-28 16:00:00,4.277750015,1.06974999375,11.686249925,5.31375006,8.2497499,4.1612501150000005,4.972249985,3.5389999750000003,18.555749925,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,4,2,6,2,25,100,88,0.0,1007,6,7,182,17,HU1
2016-04-28 17:00:00,5.055500029999999,1.4000000075,13.18649995,5.341499927500001,9.708250042500001,4.085999967499999,6.250000117500001,3.6167500025,19.861249949999998,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,4,2,5,2,20,100,92,0.0,1006,5,5,192,14,HU1
2016-04-28 18:00:00,4.611500025,1.2609999749999998,11.486249925000001,4.9860000625,9.91674971,4.94174993,6.2777498975,4.0695000275,18.805500025,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,4,2,5,2,15,100,96,0.0,1005,5,2,201,10,HU1
2016-04-28 19:00:00,4.2497500175,0.89724999625,11.791499975,4.4585000274999995,8.0997501575,4.1219999825,4.75,3.272000015,17.083250024999998,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,4,2,5,2,19,79,95,0.0,1004,5,4,206,12,HU1
2016-04-28 20:00:00,3.49999994,0.8722500065000001,9.894499937500001,3.6612499675000003,7.3137500275,3.4275000075000004,4.1112500425,2.9280000325,15.25,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,4,1,4,1,22,57,95,0.1,1004,4,7,211,14,HU1
2016-04-28 21:00:00,2.8332500475,0.66374999275,7.4110000424999996,3.2000000175000003,6.094250082499999,3.2417500025,3.166750015,2.4582500475,12.25,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,3,0,4,0,26,36,94,0.1,1003,4,9,215,16,HU1
2016-04-28 22:00:00,2.1109999999999998,0.3527500035,5.47475003,2.77524997,3.8719999775000002,2.48049992,2.2780000575,1.722500025,9.58325005,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,2,-1,3,-1,25,34,94,0.0,1003,3,9,221,15,HU1
2016-04-28 23:00:00,1.69475001,0.16100000050000002,4.249500139999999,2.5004999775,2.68349999,1.8277499700000002,1.4445,1.2335000025,7.638750075000001,8,-1,0.0,11.4,2,46,01:16 AM,10:02 AM,05:32 AM,08:27 PM,1,-1,2,-1,24,31,94,0.0,1003,2,10,227,14,HU1
2016-04-29 00:00:00,1.1665,0.0777499995,3.7502498500000003,2.000000015,2.0555000024999996,1.644250005,1.05549998475,1.00000000025,5.9999998825,7,1,0.0,10.4,2,38,01:58 AM,11:04 AM,05:30 AM,08:29 PM,0,-2,1,-2,23,29,94,0.0,1003,1,10,233,13,HU1
2016-04-29 01:00:00,1.11099994,0.047250001,3.66099988,1.8667500175,1.8195000000000001,1.43900001,0.9999999847500001,0.9389999805,5.1942499875,7,1,0.0,10.4,2,38,01:58 AM,11:04 AM,05:30 AM,08:29 PM,0,-3,1,-3,27,49,93,0.0,1002,1,10,232,16,HU1
2016-04-29 02:00:00,1.0832499549999999,0.050000001,3.5440001775,1.76124999,1.86950001,1.5082500275,0.9167499992500001,0.9612499919999999,5.083250045,7,1,0.0,10.4,2,38,01:58 AM,11:04 AM,05:30 AM,08:29 PM,0,-3,1,-3,32,69,93,0.0,1002,1,10,230,19,HU1
2016-04-29 03:00:00,1.2497499875,0.0502500015,3.6664999125,1.80549997,1.866750005,1.50825,1.11099997,1.0249999905,5.0,7,1,0.0,10.4,2,38,01:58 AM,11:04 AM,05:30 AM,08:29 PM,0,-4,1,-4,36,89,92,0.0,1002,1,10,229,22,HU1
2016-04-29 04:00:00,1.41674998,0.152750002,4.5639998925,2.0192500325000005,2.6417499775,1.6887499675000002,1.6390000274999998,1.155500008,6.8612500425,7,1,0.0,10.4,2,38,01:58 AM,11:04 AM,05:30 AM,08:29 PM,0,-4,1,-4,35,72,92,0.0,1002,1,10,223,22,HU1
2016-04-29 05:00:00,2.2500000625,0.6417499929999999,7.233499975000001,2.73875001,6.20000005,2.87474996,3.61099994,2.24974999,11.444499969999999,7,1,0.0,10.4,2,38,01:58 AM,11:04 AM,05:30 AM,08:29 PM,0,-4,1,-4,34,55,92,0.0,1002,1,10,218,23,HU1
2016-04-29 06:00:00,4.1942499275,1.2750000075,12.330750000000002,4.085999965,10.252750145,4.98899996,5.5557500125,3.669750035,18.5,7,1,0.0,10.4,2,38,01:58 AM,11:04 AM,05:30 AM,08:29 PM,0,-4,1,-4,33,38,93,0.0,1002,1,10,212,23,HU1
2016-04-29 07:00:00,4.388750074999999,1.31400001,13.925249950000001,4.74149999,10.6335000875,4.88899994,5.9722499849999995,4.2722499375,20.222250000000003,7,1,0.0,10.4,2,38,01:58 AM,11:04 AM,05:30 AM,08:29 PM,0,-3,3,-3,37,48,86,0.0,1002,3,10,219,28,HU1
2016-04-29 08:00:00,4.444499970000001,1.0917500274999998,12.7559999,4.716499925,9.588750124999999,4.647249935,4.916750072499999,3.81124997,19.972250025,7,1,0.0,10.4,2,38,01:58 AM,11:04 AM,05:30 AM,08:29 PM,1,-1,4,-1,40,58,79,0.0,1002,4,10,226,33,HU1
2016-04-29 09:00:00,4.6110001775,0.9607499990000001,13.113750099999999,4.580500005,8.675249935,4.3107500075,4.2777501325000005,3.5082499975,18.47225,7,1,0.0,10.4,2,38,01:58 AM,11:04 AM,05:30 AM,08:29 PM,1,0,6,0,43,68,72,0.0,1001,5,10,233,38,HU1
